"schoolid","schoolname","cohort","lt_emp","bar_ftlt","bar_ftst","bar_ptlt","bar_ptst","bar_emp","jda_ftlt","jda_ftst","jda_ptlt","jda_ptst","jda_emp","prof_ftlt","prof_ftst","prof_ptlt","prof_ptst","prof_emp","nprof_ftlt","nprof_ftst","nprof_ptlt","nprof_ptst","nprof_emp","undet_ftlt","undet_ftst","undet_ptlt","undet_ptst","undet_emp","gradsch_ft","emp_def","unemp_ns","unemp_seek","emp_stat_unk","total_grads","fundbar_ftlt","fundbar_ftst","fundbar_ptlt","fundbar_ptst","fundbar_emp","lawfund_lt","lawfund_st","fundjda_ftlt","fundjda_ftst","fundjda_ptlt","fundjda_ptst","fundjda_emp","fundprof_ftlt","fundprof_ftst","fundprof_ptlt","fundprof_ptst","fundprof_emp","fundnprof_ftlt","fundnprof_ftst","fundnprof_ptlt","fundnprof_ptst","fundnprof_emp","funded_ftlt","funded_ftst","funded_ptlt","funded_ptst","funded_emp","solo_ftlt","solo_ftst","solo_ptlt","solo_ptst","solo_emp","solo_lt","solo_st","sz_1_10_ftlt","sz_1_10_ftst","sz_1_10_ptlt","sz_1_10_ptst","sz_1_10_emp","sz_2_10_lt","sz_2_10_st","sz_11_25_ftlt","sz_11_25_ftst","sz_11_25_ptlt","sz_11_25_ptst","sz_11_25_emp","sz_11_25_lt","sz_11_25_st","sz_26_50_ftlt","sz_26_50_ftst","sz_26_50_ptlt","sz_26_50_ptst","sz_26_50_emp","sz_26_50_lt","sz_26_50_st","sz_51_100_ftlt","sz_51_100_ftst","sz_51_100_ptlt","sz_51_100_ptst","sz_51_100_emp","sz_51_100_lt","sz_51_100_st","sz_101_250_ftlt","sz_101_250_ftst","sz_101_250_ptlt","sz_101_250_ptst","sz_101_250_emp","sz_101_250_lt","sz_101_250_st","sz_251_500_ftlt","sz_251_500_ftst","sz_251_500_ptlt","sz_251_500_ptst","sz_251_500_emp","sz_251_500_lt","sz_251_500_st","sz_501up_ftlt","sz_501up_ftst","sz_501up_ptlt","sz_501up_ptst","sz_501up_emp","sz_501up_lt","sz_501up_st","sz_unk_ftlt","sz_unk_ftst","sz_unk_ptlt","sz_unk_ptst","sz_unk_emp","sz_unk_lt","sz_unk_st","bsind_ftlt","bsind_ftst","bsind_ptlt","bsind_ptst","bsind_emp","bsind_lt","bsind_st","gov_ftlt","gov_ftst","gov_ptlt","gov_ptst","gov_emp","gov_lt","gov_st","pub_ftlt","pub_ftst","pub_ptlt","pub_ptst","pub_emp","pub_lt","pub_st","fedclk_ftlt","fedclk_ftst","fedclk_ptlt","fedclk_ptst","fedclk_emp","fedclk_lt","fedclk_st","locclk_ftlt","locclk_ftst","locclk_ptlt","locclk_ptst","locclk_emp","locclk_lt","locclk_st","othclk_ftlt","othclk_ftst","othclk_ptlt","othclk_ptst","othclk_emp","acad_ftlt","acad_ftst","acad_ptlt","acad_ptst","acad_emp","acad_lt","acad_st","unk_ftlt","unk_ftst","unk_ptlt","unk_ptst","unk_emp","total_ftlt","total_ftst","total_ptlt","total_ptst","total_emp_type","total_lt","total_st","state_emp1","state_emp1_num","state_emp2","state_emp2_num","state_emp3","state_emp3_num","foreign_emp_num"
"00322700","Willamette University","2019","","60","2","1","0","63","7","1","1","0","9","3","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","1","9","1","87","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","","","27","0","1","0","28","","","3","0","0","0","3","","","1","0","0","0","1","","","2","0","0","0","2","","","0","0","0","0","0","","","0","0","0","0","0","","","1","0","0","0","1","","","0","0","0","0","0","","","11","0","0","0","11","","","9","1","0","0","10","","","3","0","1","0","4","","","1","0","0","0","1","","","10","2","0","0","12","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","71","3","2","0","76","","","OR","61","WA","6","AK","2","0"
"00325600","Drexel University","2019","","108","0","0","0","108","11","0","0","2","13","3","0","1","0","4","0","0","0","0","0","0","0","0","0","0","3","0","0","4","2","134","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","12","0","0","0","12","","","10","0","0","0","10","","","4","0","0","0","4","","","9","0","0","0","9","","","4","0","0","0","4","","","4","0","0","0","4","","","12","0","0","0","12","","","0","0","0","1","1","","","11","0","1","0","12","","","10","0","0","1","11","","","6","0","0","0","6","","","2","0","0","0","2","","","37","0","0","0","37","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","122","0","1","2","125","","","PA","74","NJ","31","DE","5","1"
"00325800","Duquesne University","2019","","78","2","0","0","80","16","0","0","0","16","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","2","0","7","0","109","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","18","0","0","0","18","","","10","0","0","0","10","","","5","0","0","0","5","","","0","0","0","0","0","","","6","1","0","0","7","","","1","0","0","0","1","","","5","0","0","0","5","","","0","0","0","0","0","","","13","0","0","0","13","","","12","1","0","0","13","","","4","0","0","0","4","","","2","0","0","0","2","","","18","0","0","0","18","","","0","0","0","0","0","3","0","0","0","3","","","0","0","0","0","0","97","2","0","0","99","","","PA","90","NY","2","MD","2","0"
"00331301","Widener University-Delaware","2019","","63","0","0","5","68","8","0","2","0","10","6","1","1","1","9","0","0","0","0","0","0","0","0","1","1","0","0","0","7","9","104","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","15","0","1","3","19","","","11","0","0","0","11","","","4","0","0","0","4","","","2","0","0","0","2","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","1","1","","","0","0","0","0","0","","","7","1","2","0","10","","","6","0","0","0","6","","","4","0","0","0","4","","","1","0","0","0","1","","","26","0","0","3","29","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","77","1","3","7","88","","","PA","33","DE","24","NJ","23","0"
"00331302","Widener Commonwealth","2019","","60","2","1","0","63","5","0","1","0","6","1","0","0","0","1","3","0","1","0","4","0","0","0","0","0","0","0","1","1","0","76","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","22","0","2","0","24","","","2","0","0","0","2","","","4","0","0","0","4","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","5","0","1","0","6","","","19","0","0","0","19","","","2","0","0","0","2","","","2","1","0","0","3","","","11","1","0","0","12","","","0","0","0","0","0","0","0","0","0","0","","","1","0","0","0","1","69","2","3","0","74","","","PA","63","NJ","2","NY","2","0"
"00332900","Pennsylvania State University-Penn State Law","2019","","107","1","2","0","110","8","0","0","0","8","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","5","12","0","143","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","21","0","0","0","21","","","6","0","0","0","6","","","7","0","0","0","7","","","10","0","0","0","10","","","8","0","0","0","8","","","2","0","0","0","2","","","5","0","0","0","5","","","0","0","0","0","0","","","7","0","1","0","8","","","22","0","1","0","23","","","4","0","0","0","4","","","1","0","0","0","1","","","18","1","0","0","19","","","0","0","0","0","0","4","0","0","0","4","","","0","0","0","0","0","116","1","2","0","119","","","PA","40","NY","16","CA","6","1"
"00332923","Pennsylvania State University-Dickinson School of Law","2019","","45","0","0","1","46","7","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","57","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","1","0","0","1","2","","","7","0","0","0","7","","","1","0","0","0","1","","","2","0","0","0","2","","","2","0","0","0","2","","","0","0","0","0","0","","","2","0","0","0","2","","","0","0","0","0","0","","","6","0","0","1","7","","","12","0","0","0","12","","","6","0","0","0","6","","","0","0","0","0","0","","","13","0","0","0","13","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","52","0","0","2","54","","","PA","23","DE","6","NY","5","0"
"00337101","Temple University","2019","","174","5","0","0","179","22","0","1","0","23","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","1","9","1","216","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","22","0","0","0","22","","","10","0","0","0","10","","","8","0","0","0","8","","","3","0","0","0","3","","","16","0","0","0","16","","","6","0","0","0","6","","","25","0","0","0","25","","","0","0","0","0","0","","","17","0","1","0","18","","","24","0","0","0","24","","","22","0","0","0","22","","","9","1","0","0","10","","","35","4","0","0","39","","","1","0","0","0","1","0","0","0","0","0","","","0","0","0","0","0","198","5","1","0","204","","","PA","140","NJ","26","DC","9","1"
"00337800","University of Pennsylvania","2019","","229","0","0","0","229","8","1","0","0","9","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","250","6","2","0","0","8","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","2","0","0","9","0","0","0","0","0","","","4","1","0","0","5","","","1","0","0","0","1","","","3","0","0","0","3","","","3","0","0","0","3","","","7","1","0","0","8","","","17","0","0","0","17","","","151","0","0","0","151","","","0","0","0","0","0","","","7","1","0","0","8","","","9","0","0","0","9","","","14","0","0","0","14","","","24","0","0","0","24","","","5","0","0","0","5","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","245","3","0","0","248","","","NY","114","PA","39","DC","22","3"
"00337900","University of Pittsburgh","2019","","89","1","0","0","90","14","1","2","0","17","0","1","2","0","3","1","1","0","0","2","0","0","1","0","1","2","1","0","3","1","120","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","22","0","2","0","24","","","8","0","0","0","8","","","0","0","0","0","0","","","4","0","0","0","4","","","6","0","0","0","6","","","2","0","0","0","2","","","19","1","0","0","20","","","0","0","0","0","0","","","12","1","1","0","14","","","10","0","0","0","10","","","15","0","0","0","15","","","2","0","0","0","2","","","4","0","0","0","4","","","0","0","0","0","0","0","2","1","0","3","","","0","0","1","0","1","104","4","5","0","113","","","PA","82","NY","7","CA","4","0"
"00338801","Villanova University","2019","","181","1","1","0","183","17","3","0","0","20","1","1","0","0","2","1","0","0","0","1","0","0","0","0","0","1","0","1","3","0","211","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","22","0","1","0","23","","","8","0","0","0","8","","","19","0","0","0","19","","","11","0","0","0","11","","","15","0","0","0","15","","","4","1","0","0","5","","","28","0","0","0","28","","","0","0","0","0","0","","","22","2","0","0","24","","","12","1","0","0","13","","","10","0","0","0","10","","","3","0","0","0","3","","","46","1","0","0","47","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","200","5","1","0","206","","","PA","120","NJ","26","DE","16","2"
"00341001","Roger Williams University","2019","","78","0","2","0","80","10","0","2","5","17","2","0","2","0","4","0","0","1","0","1","0","0","0","0","0","1","1","0","15","15","134","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","25","0","6","3","34","","","5","0","0","0","5","","","6","0","0","0","6","","","2","0","0","0","2","","","2","0","0","0","2","","","1","0","0","0","1","","","4","0","0","0","4","","","0","0","0","0","0","","","7","0","1","2","10","","","5","0","0","0","5","","","5","0","0","0","5","","","0","0","0","0","0","","","26","0","0","0","26","","","0","0","0","0","0","2","0","0","0","2","","","0","0","0","0","0","90","0","7","5","102","","","RI","48","MA","16","NJ","12","0"
"00344800","University of South Carolina","2019","","145","2","0","2","149","16","2","1","0","19","1","0","0","1","2","1","1","1","2","5","0","0","0","0","0","6","2","6","15","1","205","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","34","1","0","2","37","","","17","0","0","0","17","","","6","0","0","0","6","","","3","0","0","0","3","","","8","0","0","0","8","","","3","0","0","0","3","","","7","0","0","0","7","","","3","0","0","0","3","","","9","2","2","3","16","","","26","0","0","0","26","","","7","0","0","0","7","","","3","1","0","0","4","","","33","1","0","0","34","","","0","0","0","0","0","4","0","0","0","4","","","0","0","0","0","0","163","5","2","5","175","","","SC","133","NC","11","GA","7","1"
"00347400","University of South Dakota","2019","","35","0","3","0","38","5","0","0","0","5","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","2","0","2","1","50","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","7","0","2","0","9","","","2","0","0","0","2","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","2","0","0","1","3","","","10","0","0","0","10","","","6","0","1","0","7","","","2","0","0","0","2","","","9","0","0","0","9","","","0","0","0","0","0","0","0","1","0","1","","","0","0","0","0","0","40","0","4","1","45","","","SD","35","IA","2","UT","2","0"
"00347900","Belmont University","2019","","67","1","3","0","71","3","0","0","0","3","0","1","1","0","2","1","0","0","0","1","0","0","0","0","0","1","0","0","4","0","82","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","","","16","0","0","0","16","","","5","0","0","0","5","","","4","0","0","0","4","","","1","0","0","0","1","","","3","0","0","0","3","","","1","0","0","0","1","","","0","0","0","0","0","","","2","0","0","0","2","","","12","1","3","0","16","","","15","1","0","0","16","","","3","0","0","0","3","","","0","0","0","0","0","","","8","0","0","0","8","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","71","2","4","0","77","","","TN","60","TX","3","KY","2","1"
"00350200","Lincoln Memorial University","2019","","38","3","1","1","43","4","2","0","1","7","0","0","1","0","1","0","1","0","3","4","0","0","0","0","0","2","1","1","5","3","67","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","0","10","","","22","1","1","1","25","","","4","0","0","0","4","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","2","2","1","2","7","","","3","2","0","0","5","","","2","0","0","1","3","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","1","2","","","0","0","0","0","0","42","6","2","5","56","","","TN","40","NC","4","GA","2","1"
"00350900","University of Memphis","2019","","58","0","0","0","58","6","2","0","3","11","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","3","1","3","7","0","87","0","0","0","0","0","","","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","2","","","27","0","0","1","28","","","8","0","0","0","8","","","2","0","0","0","2","","","1","0","0","0","1","","","1","0","0","0","1","","","3","0","0","0","3","","","1","0","0","0","1","","","0","0","0","0","0","","","4","3","0","1","8","","","3","0","0","1","4","","","3","0","0","0","3","","","6","0","0","0","6","","","3","0","0","0","3","","","0","0","0","0","0","1","2","0","0","3","","","0","0","0","0","0","65","5","0","3","73","","","TN","62","TX","3","AR","2","0"
"00353000","University of Tennessee","2019","","90","1","1","1","93","8","1","0","1","10","1","0","0","0","1","0","2","0","0","2","0","0","0","0","0","2","1","0","4","0","113","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","","29","0","0","1","30","","","8","0","0","0","8","","","5","0","0","0","5","","","1","0","0","0","1","","","3","0","0","0","3","","","9","1","0","0","10","","","4","0","0","0","4","","","0","0","0","0","0","","","10","2","0","1","13","","","18","0","0","0","18","","","3","1","0","0","4","","","4","0","0","0","4","","","5","0","0","0","5","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","99","4","1","2","106","","","TN","83","NC","6","OH","3","0"
"00353500","Vanderbilt University","2019","","184","1","1","0","186","9","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","3","1","209","3","4","0","0","7","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","7","0","0","0","0","0","","","8","0","0","0","8","","","6","0","0","0","6","","","1","0","0","0","1","","","6","0","0","0","6","","","7","0","0","0","7","","","29","0","1","0","30","","","78","0","0","0","78","","","0","0","0","0","0","","","9","0","0","0","9","","","14","4","0","0","18","","","15","0","0","0","15","","","16","0","0","0","16","","","6","1","0","0","7","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","196","5","1","0","202","","","TN","35","NY","27","DC","22","2"
"00354500","Baylor University","2019","","116","0","1","0","117","2","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","127","1","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","","","29","0","1","0","30","","","15","0","0","0","15","","","5","0","0","0","5","","","7","0","0","0","7","","","3","0","0","0","3","","","4","0","0","0","4","","","9","0","0","0","9","","","0","0","0","0","0","","","5","0","0","0","5","","","26","0","0","0","26","","","3","0","0","0","3","","","9","0","0","0","9","","","3","0","0","0","3","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","120","0","1","0","121","","","TX","109","AL","2","AZ","2","1"
"00361300","Southern Methodist University","2019","","233","1","1","1","236","12","2","0","1","15","3","0","2","0","5","1","0","0","0","1","0","0","0","0","0","2","0","1","15","0","275","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","51","0","1","1","53","","","24","0","0","0","24","","","15","0","0","0","15","","","10","0","0","0","10","","","16","0","0","0","16","","","16","0","0","0","16","","","49","0","0","0","49","","","0","0","0","0","0","","","23","3","2","1","29","","","28","0","0","0","28","","","6","0","0","0","6","","","3","0","0","0","3","","","4","0","0","0","4","","","1","0","0","0","1","2","0","0","0","2","","","0","0","0","0","0","249","3","3","2","257","","","TX","237","DC","5","CA","2","2"
"00362300","St. Mary's University","2019","","131","1","2","0","134","22","1","5","2","30","12","0","3","0","15","1","0","0","0","1","0","0","0","0","0","1","3","4","22","0","210","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","67","1","3","0","71","","","16","0","0","0","16","","","1","0","0","0","1","","","16","0","0","0","16","","","1","0","0","0","1","","","2","0","0","0","2","","","0","0","0","0","0","","","0","0","0","0","0","","","20","1","4","2","27","","","27","0","1","0","28","","","10","0","2","0","12","","","1","0","0","0","1","","","1","0","0","0","1","","","0","0","0","0","0","4","0","0","0","4","","","0","0","0","0","0","166","2","10","2","180","","","TX","165","NY","7","DC","2","0"
"00364200","Texas Southern University","2019","","93","2","5","0","100","7","1","2","0","10","5","0","3","0","8","2","0","2","0","4","0","0","0","1","1","6","2","10","27","5","173","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","1","0","15","","","36","0","4","0","40","","","6","0","0","0","6","","","2","0","0","0","2","","","1","0","0","0","1","","","3","0","0","0","3","","","2","0","0","0","2","","","1","0","0","0","1","","","9","1","0","0","10","","","13","2","5","1","21","","","16","0","1","0","17","","","1","0","0","0","1","","","1","0","0","0","1","","","1","0","0","0","1","","","0","0","0","0","0","1","0","1","0","2","","","0","0","0","0","0","107","3","12","1","123","","","TX","115","AR","2","NY","1","0"
"00364400","Texas Tech University","2019","","103","3","1","4","111","8","1","0","1","10","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","10","0","135","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","45","0","1","2","48","","","20","0","0","0","20","","","11","0","0","0","11","","","1","0","0","0","1","","","1","1","0","0","2","","","1","0","0","0","1","","","2","0","0","0","2","","","0","0","0","0","0","","","8","1","0","2","11","","","12","2","0","0","14","","","2","0","0","0","2","","","4","0","0","0","4","","","5","0","0","0","5","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","1","1","112","4","1","6","123","","","TX","112","NM","3","CO","2","0"
"00364500","Texas A&M University","2019","","107","0","0","1","108","13","0","0","0","13","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","2","0","4","0","130","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","","","33","0","0","1","34","","","11","0","0","0","11","","","4","0","0","0","4","","","9","0","0","0","9","","","4","0","0","0","4","","","2","0","0","0","2","","","4","0","0","0","4","","","0","0","0","0","0","","","16","0","0","1","17","","","20","0","0","0","20","","","5","0","0","0","5","","","4","0","0","0","4","","","6","0","0","0","6","","","0","0","0","0","0","0","0","0","0","0","","","0","1","0","0","1","120","1","0","2","123","","","TX","113","VA","3","TN","2","0"
"00365200","University of Houston","2019","","163","3","4","4","174","24","2","0","2","28","4","0","2","0","6","1","0","0","0","1","0","0","0","0","0","4","2","4","11","0","231","0","0","0","0","0","","","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","1","1","4","","","41","2","3","3","49","","","21","0","0","0","21","","","13","0","0","1","14","","","9","0","0","0","9","","","4","0","0","0","4","","","10","0","0","0","10","","","34","0","0","0","34","","","0","0","0","1","1","","","27","1","2","0","30","","","15","1","0","0","16","","","3","1","0","0","4","","","9","0","0","0","9","","","1","0","0","0","1","","","0","0","0","0","0","3","0","0","1","4","","","0","0","0","0","0","192","5","6","7","210","","","TX","199","CA","3","DC","2","4"
"00365800","University of Texas at Austin","2019","","255","3","0","0","258","6","1","2","0","9","2","0","2","0","4","0","0","0","0","0","0","0","0","0","0","4","1","0","13","2","297","6","0","0","0","6","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","6","1","0","0","0","1","","","18","1","0","0","19","","","13","0","0","0","13","","","8","0","0","0","8","","","6","0","0","0","6","","","13","0","0","0","13","","","11","0","0","0","11","","","98","0","0","0","98","","","0","0","0","0","0","","","10","2","4","0","16","","","29","1","0","0","30","","","21","0","0","0","21","","","34","0","0","0","34","","","6","0","0","0","6","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","269","4","4","0","277","","","TX","210","CA","11","DC","11","3"
"00367000","Brigham Young University","2019","","97","0","2","0","99","18","0","3","0","21","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","6","0","138","3","0","0","0","3","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","1","0","0","0","1","","","20","0","1","0","21","","","7","0","1","0","8","","","5","0","0","0","5","","","10","0","0","0","10","","","6","0","0","0","6","","","2","0","0","0","2","","","15","0","0","0","15","","","0","0","0","0","0","","","16","0","1","0","17","","","15","0","2","0","17","","","6","0","0","0","6","","","8","0","0","0","8","","","9","0","0","0","9","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","120","0","5","0","125","","","UT","58","CA","11","TX","8","1"
"00367500","University of Utah","2019","","64","2","1","0","67","12","0","0","0","12","1","1","0","0","2","0","1","0","1","2","0","0","0","0","0","1","0","0","1","0","85","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","19","1","1","1","22","","","5","0","0","0","5","","","1","0","0","0","1","","","9","0","0","0","9","","","2","0","0","0","2","","","2","0","0","0","2","","","0","0","0","0","0","","","0","0","0","0","0","","","9","2","0","0","11","","","8","1","0","0","9","","","3","0","0","0","3","","","3","0","0","0","3","","","11","0","0","0","11","","","0","0","0","0","0","4","0","0","0","4","","","0","0","0","0","0","77","4","1","1","83","","","UT","67","CO","2","NV","2","0"
"00370500","William and Mary Law School","2019","","189","1","1","0","191","22","2","1","2","27","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1","230","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","15","0","1","0","16","","","12","0","0","0","12","","","11","0","0","1","12","","","17","0","0","0","17","","","8","0","0","0","8","","","3","0","0","0","3","","","24","0","0","0","24","","","0","0","0","0","0","","","18","1","1","1","21","","","45","1","0","0","46","","","11","0","0","0","11","","","15","1","0","0","16","","","29","0","0","0","29","","","0","0","0","0","0","4","0","0","0","4","","","0","0","0","0","0","212","3","2","2","219","","","VA","78","DC","33","NY","19","3"
"00374400","University of Richmond","2019","","83","1","1","0","85","15","3","2","0","20","3","1","0","1","5","0","0","0","1","1","0","0","0","0","0","1","1","1","5","1","120","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","16","0","0","0","16","","","6","0","0","0","6","","","5","0","0","0","5","","","5","0","0","0","5","","","6","0","0","0","6","","","3","0","0","0","3","","","7","0","0","0","7","","","0","0","0","0","0","","","16","1","1","0","18","","","7","2","2","0","11","","","7","0","0","0","7","","","2","0","0","0","2","","","20","1","0","0","21","","","0","0","0","0","0","1","1","0","2","4","","","0","0","0","0","0","101","5","3","2","111","","","VA","77","DC","10","PA","3","2"
"00374500","University of Virginia","2019","","269","0","1","1","271","4","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","286","6","0","0","0","6","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","7","0","0","0","0","0","","","4","0","1","0","5","","","2","0","0","0","2","","","2","0","0","0","2","","","7","0","0","0","7","","","4","0","0","0","4","","","14","0","0","0","14","","","161","0","0","0","161","","","0","0","0","1","1","","","6","1","0","0","7","","","13","0","0","0","13","","","8","0","0","0","8","","","45","0","0","0","45","","","13","0","0","0","13","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","280","1","1","1","283","","","NY","67","DC","60","VA","30","0"
"00374900","George Mason University","2019","","112","0","1","0","113","36","4","3","1","44","1","0","1","0","2","0","0","1","0","1","0","0","0","0","0","0","0","2","2","0","169","4","0","0","0","4","","","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","1","5","0","0","0","0","0","","","21","1","3","1","26","","","5","1","0","0","6","","","5","0","0","0","5","","","4","0","0","0","4","","","2","0","0","0","2","","","6","0","0","0","6","","","21","0","0","0","21","","","1","0","0","0","1","","","16","2","3","0","21","","","43","0","0","0","43","","","9","0","0","0","9","","","7","0","0","0","7","","","13","0","0","0","13","","","0","0","0","0","0","0","0","0","1","1","","","0","0","0","0","0","153","4","6","2","165","","","DC","72","VA","62","MD","8","1"
"00376800","Washington and Lee University","2019","","93","0","1","0","94","9","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","0","110","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","14","0","0","0","14","","","4","0","0","0","4","","","0","0","0","0","0","","","4","0","0","0","4","","","5","0","0","0","5","","","7","0","0","0","7","","","16","0","0","0","16","","","0","0","0","0","0","","","7","0","0","0","7","","","14","1","1","0","16","","","4","0","0","0","4","","","11","0","0","0","11","","","16","0","0","0","16","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","102","1","1","0","104","","","VA","28","DC","14","NC","8","1"
