"schoolid","schoolname","calendaryear","totaljd","hispanicjd","amindianjd","asianjd","blackjd","nathawjd","twoormorejd","minorityjd","whitejd","nonresalienjd","unknownjd","menjd","hispanicmenjd","amindianmenjd","asianmenjd","blackmenjd","nathawmenjd","twoormoremenjd","minoritymenjd","whitemenjd","nonresalienmenjd","unknownmenjd","womenjd","hispanicwomenjd","amindianwomenjd","asianwomenjd","blackwomenjd","nathawwomenjd","twoormorewomenjd","minoritywomenjd","whitewomenjd","nonresalienwomenjd","unknownwomenjd","otherjd","hispanicotherjd","amindianotherjd","asianotherjd","blackotherjd","nathawotherjd","twoormoreotherjd","minorityotherjd","whiteotherjd","nonresalienotherjd","unknownotherjd","totalftjd","fthispanicjd","ftamindjd","ftasianjd","ftblackjd","ftnathawjd","fttwoormorejd","ftminorityjd","ftwhitejd","ftnonresalienjd","ftunknownjd","totalptjd","pthispanicjd","ptamindjd","ptasianjd","ptblackjd","ptnathawjd","pttwoormorejd","ptminorityjd","ptwhitejd","ptnonresalienjd","ptunknownjd","totaljd1","hispanicjd1","amindianjd1","asianjd1","blackjd1","nathawjd1","twoormorejd1","minorityjd1","whitejd1","nonresalienjd1","unknownjd1","amindianmenjd1","amindianotherjd1","amindianwomenjd1","asianmenjd1","asianotherjd1","asianwomenjd1","blackmenjd1","blackotherjd1","blackwomenjd1","hispanicmenjd1","hispanicotherjd1","hispanicwomenjd1","minoritymenjd1","minorityotherjd1","minoritywomenjd1","nathawmenjd1","nathawotherjd1","nathawwomenjd1","nonresalienmenjd1","nonresalienotherjd1","nonresalienwomenjd1","twoormoremenjd1","twoormoreotherjd1","twoormorewomenjd1","unknownmenjd1","unknownotherjd1","unknownwomenjd1","whitemenjd1","whiteotherjd1","whitewomenjd1","menjd1","otherjd1","womenjd1","totaljd2","amindianjd2","amindianmenjd2","amindianotherjd2","amindianwomenjd2","asianjd2","asianmenjd2","asianotherjd2","asianwomenjd2","blackjd2","blackmenjd2","blackotherjd2","blackwomenjd2","hispanicjd2","hispanicmenjd2","hispanicotherjd2","hispanicwomenjd2","minorityjd2","minoritymenjd2","minorityotherjd2","minoritywomenjd2","nathawjd2","nathawmenjd2","nathawotherjd2","nathawwomenjd2","nonresalienjd2","nonresalienmenjd2","nonresalienotherjd2","nonresalienwomenjd2","twoormorejd2","twoormoremenjd2","twoormoreotherjd2","twoormorewomenjd2","unknownjd2","unknownmenjd2","unknownotherjd2","unknownwomenjd2","whitejd2","whitemenjd2","whiteotherjd2","whitewomenjd2","menjd2","otherjd2","womenjd2","totaljd3","amindianjd3","amindianmenjd3","amindianotherjd3","amindianwomenjd3","asianjd3","asianmenjd3","asianotherjd3","asianwomenjd3","blackjd3","blackmenjd3","blackotherjd3","blackwomenjd3","hispanicjd3","hispanicmenjd3","hispanicotherjd3","hispanicwomenjd3","minorityjd3","minoritymenjd3","minorityotherjd3","minoritywomenjd3","nathawjd3","nathawmenjd3","nathawotherjd3","nathawwomenjd3","nonresalienjd3","nonresalienmenjd3","nonresalienotherjd3","nonresalienwomenjd3","twoormorejd3","twoormoremenjd3","twoormoreotherjd3","twoormorewomenjd3","unknownjd3","unknownmenjd3","unknownotherjd3","unknownwomenjd3","whitejd3","whitemenjd3","whiteotherjd3","whitewomenjd3","menjd3","otherjd3","womenjd3","totaljd4","amindianjd4","amindianmenjd4","amindianotherjd4","amindianwomenjd4","asianjd4","asianmenjd4","asianotherjd4","asianwomenjd4","blackjd4","blackmenjd4","blackotherjd4","blackwomenjd4","hispanicjd4","hispanicmenjd4","hispanicotherjd4","hispanicwomenjd4","minorityjd4","minoritymenjd4","minorityotherjd4","minoritywomenjd4","nathawjd4","nathawmenjd4","nathawotherjd4","nathawwomenjd4","nonresalienjd4","nonresalienmenjd4","nonresalienotherjd4","nonresalienwomenjd4","twoormorejd4","twoormoremenjd4","twoormoreotherjd4","twoormorewomenjd4","unknownjd4","unknownmenjd4","unknownotherjd4","unknownwomenjd4","whitejd4","whitemenjd4","whiteotherjd4","whitewomenjd4","menjd4","otherjd4","womenjd4"
"00396900","University of Minnesota","2019","667","45","1","33","4","1","22","106","502","52","7","320","19","1","16","0","0","15","51","249","17","3","347","26","0","17","4","1","7","55","253","35","4","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","240","21","0","7","2","0","11","41","182","16","1","0","0","0","4","0","3","0","0","2","12","0","9","24","0","17","0","0","0","5","0","11","8","0","3","1","0","0","81","0","101","111","0","129","225","0","0","0","0","12","4","0","8","1","0","0","1","14","4","0","10","34","11","0","23","1","0","0","1","18","7","0","11","6","3","0","3","2","1","0","1","171","89","0","82","108","0","117","202","1","1","0","0","14","8","0","6","1","0","0","1","10","3","0","7","31","16","0","15","0","0","0","0","18","5","0","13","5","4","0","1","4","1","0","3","149","79","0","70","101","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00497700","South Texas College of Law","2019","975","278","4","75","79","2","10","448","461","1","65","445","115","3","31","23","1","5","178","231","0","36","530","163","1","44","56","1","5","270","230","1","29","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","521","144","3","47","41","1","0","236","251","0","34","2","0","1","18","0","29","16","0","25","59","0","85","95","0","141","0","0","1","0","0","0","0","0","0","20","0","14","127","0","124","242","0","279","237","0","0","0","0","13","5","0","8","24","5","0","19","67","27","0","40","109","40","0","69","1","1","0","0","1","0","0","1","4","2","0","2","16","11","0","5","111","56","0","55","107","0","130","197","1","1","0","0","15","8","0","7","14","2","0","12","62","26","0","36","98","40","0","58","0","0","0","0","0","0","0","0","6","3","0","3","13","5","0","8","86","45","0","41","90","0","107","20","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","2","5","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","13","3","0","10","6","0","14"
"00891600","New England Law | Boston","2019","704","80","2","30","48","1","21","182","474","16","32","259","30","0","5","14","0","7","56","183","5","15","445","50","2","25","34","1","14","126","291","11","17","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","356","44","1","12","24","1","11","93","241","11","11","0","0","1","3","0","9","7","0","17","15","0","29","29","0","64","0","0","1","3","0","8","4","0","7","7","0","4","92","0","149","131","0","225","152","1","0","0","1","8","1","0","7","9","3","0","6","12","3","0","9","34","10","0","24","0","0","0","0","2","1","0","1","4","3","0","1","4","1","0","3","112","42","0","70","54","0","98","159","0","0","0","0","8","0","0","8","13","3","0","10","17","8","0","9","42","11","0","31","0","0","0","0","3","1","0","2","4","0","0","4","11","3","0","8","103","40","0","63","55","0","104","37","0","0","0","0","2","1","0","1","2","1","0","1","7","4","0","3","13","6","0","7","0","0","0","0","0","0","0","0","2","0","0","2","6","4","0","2","18","9","0","9","19","0","18"
"00927500","Northern Kentucky University","2019","399","18","1","6","23","0","1","49","342","0","8","192","9","0","3","6","0","0","18","171","0","3","207","9","1","3","17","0","1","31","171","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","130","8","1","3","9","0","1","22","107","0","1","0","0","1","1","0","2","3","0","6","3","0","5","7","0","15","0","0","0","0","0","0","0","0","1","0","0","1","56","0","51","63","0","67","126","0","0","0","0","2","2","0","0","6","2","0","4","3","3","0","0","11","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","113","56","0","57","64","0","62","120","0","0","0","0","1","0","0","1","7","1","0","6","7","3","0","4","15","4","0","11","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","103","48","0","55","53","0","67","23","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","19","11","0","8","12","0","11"
"00963500","Florida International University","2019","465","246","3","8","28","0","5","290","157","7","11","208","92","1","2","8","0","2","105","92","1","10","257","154","2","6","20","0","3","185","65","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","154","80","0","4","11","0","3","98","48","2","6","0","0","0","2","0","2","5","0","6","32","0","48","41","0","57","0","0","0","0","0","2","2","0","1","6","0","0","24","0","24","71","0","83","168","2","1","0","1","0","0","0","0","9","1","0","8","92","33","0","59","103","35","0","68","0","0","0","0","5","1","0","4","0","0","0","0","2","1","0","1","58","38","0","20","75","0","93","132","1","0","0","1","4","0","0","4","7","1","0","6","70","24","0","46","84","25","0","59","0","0","0","0","0","0","0","0","2","0","0","2","1","1","0","0","47","28","0","19","54","0","78","11","0","0","0","0","0","0","0","0","1","1","0","0","4","3","0","1","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","4","2","0","2","8","0","3"
"01014205","Touro College","2019","502","46","0","40","46","0","54","186","290","6","20","243","16","0","16","14","0","22","68","160","1","14","259","30","0","24","32","0","32","118","130","5","6","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","193","17","0","19","14","0","29","79","106","0","8","0","0","0","7","0","12","4","0","10","4","0","13","26","0","53","0","0","0","0","0","0","11","0","18","4","0","4","53","0","53","83","0","110","176","0","0","0","0","11","5","0","6","15","7","0","8","18","8","0","10","57","27","0","30","0","0","0","0","5","1","0","4","13","7","0","6","6","5","0","1","108","65","0","43","98","0","78","105","0","0","0","0","9","4","0","5","13","2","0","11","8","2","0","6","40","12","0","28","0","0","0","0","1","0","0","1","10","4","0","6","4","3","0","1","60","35","0","25","50","0","55","28","0","0","0","0","1","0","0","1","4","1","0","3","3","2","0","1","10","3","0","7","0","0","0","0","0","0","0","0","2","0","0","2","2","2","0","0","16","7","0","9","12","0","16"
"01014913","Pepperdine University","2019","492","56","1","25","27","0","21","130","307","12","43","247","26","1","13","13","0","7","60","157","5","25","245","30","0","12","14","0","14","70","150","7","18","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","196","18","0","12","13","0","9","52","127","8","9","0","0","0","6","0","6","7","0","6","10","0","8","25","0","27","0","0","0","3","0","5","2","0","7","4","0","5","66","0","61","98","0","98","155","0","0","0","0","6","3","0","3","10","6","0","4","17","6","0","11","39","16","0","23","0","0","0","0","1","0","0","1","6","1","0","5","19","12","0","7","96","47","0","49","75","0","80","141","1","1","0","0","7","4","0","3","4","0","0","4","21","10","0","11","39","19","0","20","0","0","0","0","3","2","0","1","6","4","0","2","15","9","0","6","84","44","0","40","74","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01039501","University of San Diego","2019","742","110","7","67","27","3","22","236","451","19","36","311","51","3","17","8","1","9","89","198","7","17","431","59","4","50","19","2","13","147","253","12","19","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","248","36","1","18","5","0","13","73","159","5","11","1","0","0","3","0","15","2","0","3","19","0","17","30","0","43","0","0","0","2","0","3","5","0","8","3","0","8","73","0","86","108","0","140","237","2","0","0","2","21","7","0","14","11","5","0","6","39","19","0","20","81","34","0","47","2","1","0","1","2","0","0","2","6","2","0","4","11","6","0","5","143","56","0","87","96","0","141","238","4","2","0","2","25","6","0","19","11","1","0","10","32","12","0","20","76","23","0","53","1","0","0","1","12","5","0","7","3","2","0","1","13","8","0","5","137","61","0","76","97","0","141","19","0","0","0","0","3","1","0","2","0","0","0","0","3","1","0","2","6","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","12","8","0","4","10","0","9"
"01085400","Thomas Jefferson School of Law","2019","219","76","4","22","27","1","0","130","82","5","2","100","32","3","9","12","0","0","56","43","0","1","119","44","1","13","15","1","0","74","39","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","50","22","0","3","5","1","0","31","16","1","2","0","0","0","1","0","2","2","0","3","9","0","13","12","0","19","0","0","1","0","0","1","0","0","0","1","0","1","12","0","4","25","0","25","37","2","2","0","0","6","3","0","3","4","1","0","3","11","2","0","9","23","8","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","0","6","16","0","21","115","1","1","0","0","12","5","0","7","17","8","0","9","37","17","0","20","67","31","0","36","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","44","20","0","24","51","0","64","17","1","0","0","1","1","0","0","1","1","1","0","0","6","4","0","2","9","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","0","5","8","0","9"
"01164901","Loyola Marymount University-Los Angeles","2019","1027","227","1","116","38","2","59","443","532","40","12","473","108","0","48","11","1","26","194","254","18","7","551","119","1","68","27","1","32","248","278","21","4","3","0","0","0","0","0","1","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","329","69","0","34","11","1","25","140","173","14","2","0","0","0","15","0","19","3","0","8","33","0","36","63","1","76","0","0","1","5","1","8","12","1","12","0","1","1","79","0","94","147","3","179","315","1","0","0","1","29","8","0","21","10","2","0","8","77","34","0","43","135","54","0","81","1","1","0","0","11","5","0","6","17","9","0","8","6","4","0","2","163","78","0","85","141","0","174","338","0","0","0","0","51","24","0","27","13","4","0","9","66","33","0","33","147","66","0","81","0","0","0","0","12","6","0","6","17","5","0","12","4","3","0","1","175","86","0","89","161","0","177","45","0","0","0","0","2","1","0","1","4","2","0","2","15","8","0","7","21","11","0","10","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","21","11","0","10","24","0","21"
"01193400","Vermont Law School","2019","464","41","0","17","39","2","7","106","306","5","47","218","14","0","12","16","1","5","48","144","1","25","244","26","0","5","22","1","2","56","162","4","22","2","1","0","0","1","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","153","17","0","5","21","1","0","44","95","1","13","0","0","0","3","0","2","9","1","11","6","1","10","19","2","23","1","0","0","0","0","1","0","0","0","5","0","8","47","0","48","71","2","80","152","0","0","0","0","6","4","0","2","12","2","0","10","11","5","0","6","35","14","0","21","1","0","0","1","1","0","0","1","5","3","0","2","21","11","0","10","95","44","0","51","69","0","83","159","0","0","0","0","6","5","0","1","6","5","0","1","13","3","0","10","27","15","0","12","0","0","0","0","3","1","0","2","2","2","0","0","13","9","0","4","116","53","0","63","78","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01262700","Western Michigan University","2019","1156","52","3","33","259","4","149","500","582","30","44","467","18","2","14","68","1","62","165","267","18","17","689","34","1","19","191","3","87","335","315","12","27","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","534","19","1","17","117","2","72","228","268","18","20","0","0","1","8","0","9","27","0","90","3","0","16","67","0","161","1","0","1","10","0","8","28","0","44","6","0","14","113","0","155","196","0","338","354","1","1","0","0","9","3","0","6","86","25","0","61","14","7","0","7","152","51","0","101","2","0","0","2","9","6","0","3","40","15","0","25","13","9","0","4","180","82","0","98","148","0","206","268","1","1","0","0","7","3","0","4","56","16","0","40","19","8","0","11","120","47","0","73","0","0","0","0","3","2","0","1","37","19","0","18","11","2","0","9","134","72","0","62","123","0","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01310300","California Western School of Law","2019","676","115","2","47","27","9","109","309","322","15","30","287","44","2","18","8","2","48","122","141","5","19","389","71","0","29","19","7","61","187","181","10","11","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","248","44","1","18","6","1","45","115","117","7","9","1","0","0","7","0","11","3","0","3","16","0","28","47","0","68","1","0","0","2","0","5","19","0","26","6","0","3","47","0","70","102","0","146","219","0","0","0","0","9","4","0","5","9","3","0","6","45","18","0","27","98","38","0","60","4","1","0","3","4","2","0","2","31","12","0","19","11","6","0","5","106","48","0","58","94","0","125","209","1","1","0","0","20","7","0","13","12","2","0","10","26","10","0","16","96","37","0","59","4","0","0","4","4","1","0","3","33","17","0","16","10","7","0","3","99","46","0","53","91","0","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"02053000","Liberty University","2019","206","17","1","3","9","0","17","47","152","6","1","114","8","0","1","1","0","12","22","86","5","1","92","9","1","2","8","0","5","25","66","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","84","12","1","1","4","0","6","24","56","3","1","0","0","1","1","0","0","0","0","4","7","0","5","10","0","14","0","0","0","2","0","1","2","0","4","1","0","0","34","0","22","47","0","37","64","0","0","0","0","2","0","0","2","1","0","0","1","5","1","0","4","13","5","0","8","0","0","0","0","3","3","0","0","5","4","0","1","0","0","0","0","48","29","0","19","37","0","27","58","0","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","10","7","0","3","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","48","23","0","25","30","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"02179937","Western State College of Law","2019","231","76","7","28","13","0","14","138","88","5","0","105","29","1","15","7","0","6","58","46","1","0","126","47","6","13","6","0","8","80","42","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","22","7","0","5","0","0","1","13","9","0","0","0","0","0","4","0","1","0","0","0","4","0","3","8","0","5","0","0","0","0","0","0","0","0","1","0","0","0","4","0","5","12","0","10","92","4","1","0","3","4","2","0","2","4","2","0","2","40","17","0","23","57","25","0","32","0","0","0","0","2","0","0","2","5","3","0","2","0","0","0","0","33","15","0","18","40","0","52","83","2","0","0","2","15","8","0","7","5","4","0","1","21","6","0","15","47","20","0","27","0","0","0","0","2","0","0","2","4","2","0","2","0","0","0","0","34","20","0","14","40","0","43","34","1","0","0","1","4","1","0","3","4","1","0","3","8","2","0","6","21","5","0","16","0","0","0","0","1","1","0","0","4","1","0","3","0","0","0","0","12","7","0","5","13","0","21"
"03091300","Regent University","2019","275","22","3","6","15","0","7","53","219","3","0","117","10","1","2","2","0","3","18","98","1","0","158","12","2","4","13","0","4","35","121","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","116","7","1","2","6","0","1","17","98","1","0","1","0","0","1","0","1","0","0","6","5","0","2","7","0","10","0","0","0","0","0","1","0","0","1","0","0","0","45","0","53","52","0","64","88","2","0","0","2","3","1","0","2","4","0","0","4","6","2","0","4","18","4","0","14","0","0","0","0","1","0","0","1","3","1","0","2","0","0","0","0","69","29","0","40","33","0","55","64","0","0","0","0","1","0","0","1","5","2","0","3","9","3","0","6","17","7","0","10","0","0","0","0","1","1","0","0","2","2","0","0","0","0","0","0","46","23","0","23","31","0","33","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","6","1","0","5","1","0","6"
"03173300","Atlanta's John Marshall Law School","2019","306","22","2","9","93","1","1","128","114","1","63","105","7","1","2","21","0","0","31","54","0","20","201","15","1","7","72","1","1","97","60","1","43","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","70","2","0","0","18","0","0","20","27","0","23","0","0","0","0","0","0","5","0","13","1","0","1","6","0","14","0","0","0","0","0","0","0","0","0","9","0","14","13","0","14","28","0","42","95","0","0","0","0","5","1","0","4","26","5","0","21","8","3","0","5","39","9","0","30","0","0","0","0","1","0","0","1","0","0","0","0","17","9","0","8","38","21","0","17","39","0","56","107","1","0","0","1","4","1","0","3","33","7","0","26","9","2","0","7","49","10","0","39","1","0","0","1","0","0","0","0","1","0","0","1","19","2","0","17","39","16","0","23","28","0","79","34","1","1","0","0","0","0","0","0","16","4","0","12","3","1","0","2","20","6","0","14","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","10","4","0","6","10","0","24"
"03191300","City University of New York","2019","622","149","1","59","65","2","56","332","265","12","13","237","55","1","16","28","0","25","125","104","2","6","379","93","0","42","37","2","30","204","158","10","7","6","1","0","1","0","0","1","3","3","0","0","","","","","","","","","","","","","","","","","","","","","","","226","54","1","22","21","1","27","126","90","4","6","1","0","0","3","1","18","7","0","14","18","1","35","40","3","83","0","0","1","1","0","3","11","1","15","4","0","2","32","2","56","77","5","144","203","0","0","0","0","20","8","0","12","14","5","0","9","53","23","0","30","110","47","0","63","1","0","0","1","2","1","0","1","22","11","0","11","3","1","0","2","88","32","1","55","81","1","121","174","0","0","0","0","17","5","0","12","25","14","0","11","36","11","0","25","84","32","0","52","0","0","0","0","4","0","0","4","6","2","0","4","4","1","0","3","82","36","0","46","69","0","105","19","0","0","0","0","0","0","0","0","5","2","0","3","6","3","0","3","12","6","0","6","0","0","0","0","2","0","0","2","1","1","0","0","0","0","0","0","5","4","0","1","10","0","9"
"03374300","Florida Coastal School of Law","2019","184","23","0","11","26","1","6","67","106","0","11","82","10","0","6","11","0","0","27","47","0","8","102","13","0","5","15","1","6","40","59","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","77","10","0","5","10","0","5","30","41","0","6","0","0","0","4","0","1","5","0","5","4","0","6","13","0","17","0","0","0","0","0","0","0","0","5","4","0","2","17","0","24","34","0","43","42","0","0","0","0","3","2","0","1","6","3","0","3","8","5","0","3","18","10","0","8","0","0","0","0","0","0","0","0","1","0","0","1","3","2","0","1","21","8","0","13","20","0","22","65","0","0","0","0","3","0","0","3","10","3","0","7","5","1","0","4","19","4","0","15","1","0","0","1","0","0","0","0","0","0","0","0","2","2","0","0","44","22","0","22","28","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
